,light_height,light_width,inter_0,inter_1,inter_2,inter_3,metric
545,10.333333333333334,8.58974358974359,18.120191817161516,4.572895999539928,12.0,24.0,0.2523646573768037
546,10.333333333333334,8.333333333333332,18.210080604019996,4.6434821789122,13.0,24.0,0.25499514691259084
547,10.333333333333334,8.076923076923077,18.418936843179267,4.661524182660715,13.0,24.0,0.25308323831877017
548,10.333333333333334,7.82051282051282,18.521783491480463,4.671797424640407,13.0,25.0,0.2522325901708824
549,10.333333333333334,7.564102564102564,18.828078767472707,4.774747717530616,13.0,25.0,0.2535971819801097
550,10.333333333333334,7.051282051282051,19.065707580859097,4.817257225709227,13.0,25.0,0.2526660605319198
551,10.333333333333334,6.794871794871795,19.221201918171616,4.845668734370645,13.0,26.0,0.25210019409814205
552,10.333333333333334,6.282051282051282,19.55769819406183,4.935701473233578,13.0,26.0,0.2523661743963393
553,10.333333333333334,6.538461538461538,19.411386593204774,4.9480237893606995,13.0,26.0,0.25490316034882454
554,10.333333333333334,5.769230769230769,19.8242016120804,4.947702204471659,14.0,26.0,0.24957888853675933
555,10.333333333333334,6.0256410256410255,19.663605754514844,5.057388321282559,13.0,26.0,0.2571953681547629
556,10.333333333333334,5.512820512820513,19.89796959493929,5.039583844472755,14.0,27.0,0.25327126068955735
557,10.333333333333334,5.256410256410256,20.102438526680952,5.093405189333913,14.0,27.0,0.25337250416528784
558,10.333333333333334,5.0,20.225895316804408,5.136538615938237,14.0,27.0,0.25395852868231816
559,9.974358974358974,15.0,13.97112539536782,3.815386027977293,9.0,19.0,0.2730908155217259
560,10.333333333333334,7.3076923076923075,18.89072543617998,4.760823345693472,13.0,25.0,0.25201908533250006
561,9.974358974358974,14.743589743589743,14.14998469543924,3.807257131638475,9.0,19.0,0.26906439926154924
562,9.974358974358974,14.487179487179485,14.3892459953066,3.900298447501711,10.0,19.0,0.2710564854318209
563,9.974358974358974,14.23076923076923,14.599224568921539,3.902204072505643,10.0,20.0,0.2672884476900613
564,9.974358974358974,13.974358974358974,14.730129578614427,3.8967543799981033,10.0,20.0,0.26454311614851705
565,9.974358974358974,13.717948717948717,14.977145189266402,3.9118811397934645,10.0,20.0,0.2611900392470638
566,9.974358974358974,13.46153846153846,15.174063871033567,3.9524653253828705,10.0,20.0,0.26047506844411694
567,9.974358974358974,13.205128205128204,15.353331292725231,4.002567966292718,10.0,21.0,0.2606970363616936
568,9.974358974358974,12.692307692307692,15.813284358738905,4.091823197242434,11.0,21.0,0.25875859210621016
569,9.974358974358974,12.948717948717949,15.644117947148251,4.0467965012114755,11.0,21.0,0.2586784703927115
570,9.974358974358974,12.435897435897434,15.996122844607694,4.1528771226569745,11.0,21.0,0.2596177313089911
571,9.974358974358974,11.923076923076923,16.41659014386287,4.2064135740393445,11.0,22.0,0.25622943237160967
572,9.974358974358974,12.179487179487179,16.14978063462912,4.1701163806709785,11.0,22.0,0.25821504793255323
573,9.974358974358974,11.666666666666666,16.56484032241608,4.231118219709139,11.0,22.0,0.2554276490056745
574,9.974358974358974,11.410256410256409,16.750331598816448,4.2830672391684,11.0,22.0,0.2557004447285709
575,9.974358974358974,10.897435897435898,17.118559330680544,4.375407734526891,12.0,23.0,0.25559439027588704
576,9.974358974358974,10.64102564102564,17.450668299153147,4.360600306075768,12.0,23.0,0.24988156506804848
577,9.974358974358974,10.384615384615383,17.61524334251607,4.420505809236279,12.0,23.0,0.2509477571943027
578,9.974358974358974,10.128205128205128,17.825323946536066,4.421785150778809,12.0,24.0,0.2480619799135869
579,9.974358974358974,11.153846153846153,16.990511172329356,4.262244675569868,12.0,23.0,0.25086029680562727
580,9.974358974358974,9.871794871794872,18.02316090194878,4.485641736145255,12.0,24.0,0.24888207793008377
581,9.974358974358974,9.615384615384615,18.223854708703193,4.4998482302639005,13.0,24.0,0.24692076962811282
582,9.974358974358974,9.358974358974358,18.39628609325579,4.601016474441411,13.0,24.0,0.25010572520549007
583,9.974358974358974,8.846153846153847,18.80695847362514,4.733579120699163,13.0,25.0,0.25169296392808704
584,9.974358974358974,9.102564102564102,18.626262626262626,4.6824474095814,13.0,25.0,0.25138953012394716
585,9.974358974358974,8.58974358974359,18.948780736659526,4.726606703597963,13.0,25.0,0.24944120517757468
586,9.974358974358974,8.076923076923077,19.3315988164473,4.847351549436742,13.0,26.0,0.2507475763107923
587,9.974358974358974,8.333333333333332,19.216508519538824,4.747523843734299,13.0,25.0,0.24705444482316574
588,9.974358974358974,7.82051282051282,19.559432710947863,4.851173817121523,14.0,26.0,0.248022214591439
589,9.974358974358974,7.564102564102564,19.74512804815835,4.91157739190951,14.0,26.0,0.2487488245166188
590,9.974358974358974,7.3076923076923075,19.949494949494948,4.981754282074402,14.0,26.0,0.24971831591157762
591,9.974358974358974,7.051282051282051,20.054586266707478,4.990101377600447,14.0,27.0,0.24882594491039142
592,9.974358974358974,6.794871794871795,20.27048260381594,4.992719427591861,14.0,27.0,0.24630491168730123
593,9.974358974358974,6.538461538461538,20.436996224875013,5.067943079124471,14.0,27.0,0.247978862615632
594,9.974358974358974,6.0256410256410255,20.752372206917663,5.165597777859913,14.0,28.0,0.24891601434066396
595,9.974358974358974,5.769230769230769,20.83879196000408,5.232530818556816,14.0,28.0,0.25109568868481524
596,9.974358974358974,5.512820512820513,21.096418732782368,5.24107030157802,15.0,28.0,0.24843412372327256
597,9.974358974358974,5.0,21.34282216100398,5.4058065417476815,15.0,28.0,0.2532845235258892
598,9.974358974358974,5.256410256410256,21.124681154984184,5.289184808072645,15.0,28.0,0.25037939125650227
599,9.615384615384615,15.0,14.531068258340985,3.9344800966310864,10.0,20.0,0.27076330705229834
600,9.615384615384615,14.743589743589743,14.7117641057035,3.9391444313449666,10.0,20.0,0.2677547303669604
601,9.615384615384615,14.487179487179485,14.923987348229772,3.938699376408378,10.0,20.0,0.2639173623311582
602,9.615384615384615,14.23076923076923,15.18304254667891,3.957193943550476,10.0,20.0,0.2606324741160697
603,9.615384615384615,13.974358974358974,15.380879502091624,4.025289618965139,10.0,21.0,0.2617073762535975
604,9.615384615384615,13.717948717948717,15.557800224466892,4.080576878299467,10.0,21.0,0.26228495156289316
605,9.615384615384615,13.46153846153846,15.807162534435262,4.083401730904985,11.0,21.0,0.25832604188192915
606,9.974358974358974,6.282051282051282,20.563820018365472,5.144462696623086,14.0,27.0,0.2501705758963357
607,9.615384615384615,13.205128205128204,15.916233037445158,4.071048276595931,11.0,21.0,0.2557796349813566
608,9.615384615384615,12.948717948717949,16.2048770533619,4.160961590142633,11.0,22.0,0.2567721789212458
609,9.615384615384615,12.692307692307692,16.43669013365983,4.2079766231876015,11.0,22.0,0.2560111913632969
610,9.615384615384615,12.179487179487179,16.914804611774308,4.306583891543233,11.0,22.0,0.2546044125478956
611,9.615384615384615,12.435897435897434,16.67289052137537,4.269625244174746,11.0,22.0,0.25608188566349077
612,9.615384615384615,11.923076923076923,17.215182124273035,4.240610253116365,12.0,23.0,0.24632967705506853
613,9.615384615384615,11.666666666666666,17.371288644015916,4.337579806074642,12.0,23.0,0.24969821726892194
614,9.615384615384615,11.153846153846153,17.820630547903274,4.465590974904538,12.0,24.0,0.2505854640160276
615,9.615384615384615,11.410256410256409,17.57218651158045,4.432527389143843,12.0,23.0,0.25224677567715953
616,9.615384615384615,10.897435897435898,18.000816243240486,4.539996649963616,12.0,24.0,0.2522105991537154
617,9.615384615384615,10.64102564102564,18.22048770533619,4.473077259362341,13.0,24.0,0.24549712014856342
618,9.615384615384615,10.384615384615383,18.43669013365983,4.579635414231857,13.0,24.0,0.24839791638472167
619,9.615384615384615,9.871794871794872,18.903581267217632,4.661086833135164,13.0,25.0,0.2465716293249875
620,9.615384615384615,10.128205128205128,18.735333129272522,4.582090898050077,13.0,25.0,0.24456949158223992
621,9.615384615384615,9.358974358974358,19.30986634016937,4.79905289355364,13.0,26.0,0.2485285402297376
622,9.615384615384615,9.102564102564102,19.57218651158045,4.834440708277063,14.0,26.0,0.24700565291550977
623,9.615384615384615,8.846153846153847,19.686460565248446,4.891887941019076,14.0,26.0,0.2484899672445177
624,9.615384615384615,9.615384615384615,19.160799918375677,4.762565520448152,13.0,25.0,0.2485577606747375
625,9.615384615384615,8.333333333333332,20.19712274257729,4.914649125737607,14.0,27.0,0.2433341218141483
626,9.615384615384615,8.076923076923077,20.345372921130497,5.077080712633287,14.0,27.0,0.24954473591193221
627,9.615384615384615,8.58974358974359,19.950005101520254,4.8518244233117,14.0,26.0,0.2431991570238734
628,9.615384615384615,7.564102564102564,20.791551882460972,5.14185210271613,14.0,27.0,0.24730487323813558
629,9.615384615384615,7.3076923076923075,20.944699520457096,5.127315184174493,15.0,28.0,0.24480251813431575
630,9.615384615384615,7.82051282051282,20.532190592796653,5.044219258776975,14.0,27.0,0.24567370130231736
631,9.615384615384615,6.794871794871795,21.31313131313131,5.2962823830409675,15.0,28.0,0.24849855730855727
632,9.615384615384615,7.051282051282051,21.100601979389857,5.194186574511134,15.0,28.0,0.24616295684760972
633,9.615384615384615,6.538461538461538,21.598918477706356,5.362697976995968,15.0,29.0,0.24828548626317362
634,9.615384615384615,6.282051282051282,21.625854504642383,5.332328957965737,15.0,29.0,0.2465719427096421
635,9.615384615384615,6.0256410256410255,21.880114274053668,5.494969309530647,15.0,29.0,0.25113988166171536
636,9.615384615384615,5.769230769230769,22.0519334761759,5.476094413500513,15.0,29.0,0.24832717817767244
637,9.615384615384615,5.512820512820513,22.220691766146313,5.464633802985999,15.0,30.0,0.24592545814939398
638,9.615384615384615,5.256410256410256,22.380777471686564,5.578748086149805,15.0,30.0,0.24926516039075755
639,9.256410256410257,15.0,15.087133965921845,3.9497350361434993,10.0,20.0,0.26179492043120894
640,9.256410256410257,14.743589743589743,15.31700846852362,4.012479953448815,10.0,21.0,0.2619623774247068
641,9.256410256410257,14.487179487179485,15.586878889909192,4.0332293953732306,11.0,21.0,0.25875798637174935
642,9.256410256410257,14.23076923076923,15.70758085909601,4.068562569472541,11.0,21.0,0.25901904347775495
643,9.256410256410257,13.974358974358974,16.03571064177125,4.083201384341116,11.0,21.0,0.25463177002613335
644,9.256410256410257,13.717948717948717,16.23191511070299,4.171531985927786,11.0,22.0,0.256995675339453
645,9.256410256410257,13.46153846153846,16.419753086419753,4.2061355115452965,11.0,22.0,0.2561631401768188
646,9.256410256410257,12.948717948717949,16.91755943271095,4.271513881025715,12.0,23.0,0.2524899586146291
647,9.256410256410257,13.205128205128204,16.72451790633609,4.262867990023626,11.0,22.0,0.25488734646328054
648,9.256410256410257,12.692307692307692,17.196612590551986,4.264135492526385,12.0,23.0,0.24796368878305422
649,9.256410256410257,12.435897435897434,17.47362514029181,4.321148276344734,12.0,23.0,0.2472954662613628
650,9.615384615384615,5.0,22.564228139985715,5.613488739598297,16.0,30.0,0.24877823007163807
651,9.256410256410257,12.179487179487179,17.6541169268442,4.357523032302107,12.0,23.0,0.24682758420367196
652,9.256410256410257,11.923076923076923,17.97530864197531,4.492372711548676,12.0,24.0,0.24991908628807877
653,9.256410256410257,11.666666666666666,18.189470462197736,4.494134001063864,13.0,24.0,0.24707338294447864
654,9.256410256410257,11.410256410256409,18.43485358636874,4.524831487615517,13.0,24.0,0.24544981962652024
655,9.256410256410257,11.153846153846153,18.653504744413834,4.6350683927435865,13.0,25.0,0.24848244103466138
656,9.256410256410257,10.897435897435898,18.905417814508723,4.616364099553668,13.0,25.0,0.24418207229521785
657,9.256410256410257,10.64102564102564,19.15426997245179,4.681714596847544,13.0,25.0,0.24442145816994948
658,9.256410256410257,10.384615384615383,19.316396286093255,4.717894685549348,13.0,26.0,0.24424300556237674
659,9.256410256410257,10.128205128205128,19.657994082236506,4.798942977895977,14.0,26.0,0.24412170223575513
660,9.256410256410257,9.871794871794872,19.903581267217632,4.818127652507944,14.0,26.0,0.24207340316406695
661,9.256410256410257,9.615384615384615,20.00438730741761,4.839668028747938,14.0,26.0,0.24193033030076325
662,9.256410256410257,9.358974358974358,20.40608101214162,4.862666523521353,14.0,27.0,0.2382949729851639
663,9.256410256410257,9.102564102564102,20.563717987960413,4.996401706110863,14.0,27.0,0.24297170915474245
664,9.256410256410257,8.846153846153847,20.80716253443526,5.019922935864701,15.0,27.0,0.2412593705440072
665,9.256410256410257,8.333333333333332,21.21048872564024,5.088731714894916,15.0,28.0,0.2399158162132972
666,9.256410256410257,8.076923076923077,21.404652586470768,5.178589458621578,15.0,28.0,0.24193756183152476
667,9.256410256410257,7.82051282051282,21.776349352106926,5.2086723945204385,15.0,29.0,0.23918942106871022
668,9.256410256410257,7.3076923076923075,22.065809611264157,5.433052987867511,15.0,29.0,0.24622042352318882
669,9.256410256410257,7.564102564102564,21.816447301295785,5.298716751616273,15.0,29.0,0.24287715953190767
670,9.256410256410257,7.051282051282051,22.300377512498724,5.423741005389348,16.0,29.0,0.24321296813695178
671,9.256410256410257,8.58974358974359,21.044995408631774,5.092483693326728,15.0,28.0,0.2419807462271056
672,9.256410256410257,6.794871794871795,22.444342414039383,5.4940199821640405,16.0,30.0,0.24478418127890536
673,9.256410256410257,6.538461538461538,22.673400673400675,5.5867038244419245,16.0,30.0,0.24639902522412407
674,9.256410256410257,6.282051282051282,22.91776349352107,5.7109553005992,16.0,31.0,0.24919339542943214
675,9.256410256410257,6.0256410256410255,23.142332415059688,5.7002502042167915,16.0,31.0,0.2463126923415636
676,9.256410256410257,5.769230769230769,23.27772676257525,5.737160578557986,16.0,31.0,0.24646567240328218
677,9.256410256410257,5.512820512820513,23.4263850627487,5.837729654926222,16.0,31.0,0.249194642677032
678,9.256410256410257,5.256410256410256,23.66115702479339,5.902704850016422,16.0,31.0,0.24946814070974047
679,9.256410256410257,5.0,23.84430160187736,5.907358843485819,16.0,32.0,0.24774719520494193
680,8.897435897435898,15.0,15.707886950311194,4.080516545476122,11.0,21.0,0.2597750135574589
681,8.897435897435898,14.743589743589743,16.018365472910926,4.062021641476381,11.0,21.0,0.2535852767466051
682,8.897435897435898,14.487179487179485,16.091215182124273,4.122876144885856,11.0,21.0,0.25621906725018245
683,8.897435897435898,14.23076923076923,16.4668911335578,4.143132264607095,11.0,22.0,0.25160379278659495
684,8.897435897435898,13.974358974358974,16.68584838281808,4.173071015316819,12.0,22.0,0.25009642420183775
685,8.897435897435898,13.717948717948717,16.915416794204674,4.190822304127988,12.0,22.0,0.24775164307886224
686,8.897435897435898,13.205128205128204,17.42230384654627,4.288388381268137,12.0,23.0,0.2461435880719214
687,8.897435897435898,12.948717948717949,17.597183960820324,4.3419034449988825,12.0,23.0,0.24673853809030005
688,8.897435897435898,12.435897435897434,18.225079073563922,4.485365740074521,13.0,24.0,0.24610953521626644
689,8.897435897435898,12.692307692307692,17.983062952759923,4.432872773890868,12.0,24.0,0.24650265561187618
690,8.897435897435898,12.179487179487179,18.48556269768391,4.471864533166425,13.0,24.0,0.2419111934161849
691,8.897435897435898,11.923076923076923,18.74931129476584,4.521113929247138,13.0,25.0,0.2411349333406863
692,8.897435897435898,11.666666666666666,18.953678196102437,4.628764815595312,13.0,25.0,0.24421459347912497
693,8.897435897435898,11.410256410256409,19.225487195184165,4.6536360259783685,13.0,25.0,0.24205555774649332
694,8.897435897435898,11.153846153846153,19.52892561983471,4.693634632058284,14.0,26.0,0.24034269592850294
695,8.897435897435898,13.46153846153846,17.24681154984185,4.250832970952553,12.0,23.0,0.24647065683230776
696,8.897435897435898,10.897435897435898,19.779002142638507,4.725883835520019,14.0,26.0,0.23893439120127366
697,8.897435897435898,10.64102564102564,20.04468931741659,4.8047525412716094,14.0,26.0,0.23970202107831212
698,8.897435897435898,10.384615384615383,20.231404958677686,4.781899406923659,14.0,27.0,0.23636022395333448
699,8.897435897435898,10.128205128205128,20.554229160289765,4.899785702325354,15.0,27.0,0.2383833353279729
700,8.897435897435898,9.871794871794872,20.818896031017243,4.957585023567111,15.0,27.0,0.23812910233957663
701,8.897435897435898,9.615384615384615,21.080910111213143,4.994567381098695,15.0,28.0,0.23692370750359756
702,8.897435897435898,9.358974358974358,21.301499846954393,5.095156837315426,15.0,28.0,0.23919239837207576
703,8.897435897435898,9.102564102564102,21.5793286399347,5.150748328572905,15.0,28.0,0.2386889979070494
704,8.897435897435898,8.846153846153847,21.79104173043567,5.198224107367292,15.0,29.0,0.2385486738849618
705,8.897435897435898,8.333333333333332,22.394347515559637,5.33464216084099,16.0,29.0,0.238213779487635
706,8.897435897435898,8.58974358974359,22.17569635751454,5.381245712192891,15.0,29.0,0.24266411414717004
707,8.897435897435898,8.076923076923077,22.62952759922457,5.398456614087089,16.0,30.0,0.2385580781753515
708,8.897435897435898,7.564102564102564,23.1152943577186,5.604337867759606,16.0,30.0,0.24245150336526947
709,8.897435897435898,7.82051282051282,22.95520865217835,5.621748334924014,16.0,30.0,0.24490077263534413
710,8.897435897435898,7.051282051282051,23.537802265074994,5.707993527436161,16.0,31.0,0.24250324916296828
711,8.897435897435898,6.794871794871795,23.763799612284462,5.809619436976356,16.0,31.0,0.24447350725736344
712,8.897435897435898,6.538461538461538,24.07631874298541,5.801945935030921,17.0,32.0,0.2409814389386794
713,8.897435897435898,6.282051282051282,24.18875624936231,5.892455223610688,17.0,32.0,0.24360306759327616
714,8.897435897435898,6.0256410256410255,24.405366799306194,5.9938961377170585,17.0,32.0,0.24559746169795144
715,8.897435897435898,5.769230769230769,24.645444342414038,6.06902545735551,17.0,33.0,0.24625344031273588
716,8.897435897435898,5.512820512820513,24.851137639016425,6.152052603077284,17.0,33.0,0.24755617599648747
717,8.897435897435898,5.0,25.130496888072646,6.282341844173384,17.0,33.0,0.24998876353913593
718,8.897435897435898,7.3076923076923075,23.274359759208245,5.649736557740466,16.0,31.0,0.2427450901417475
719,8.897435897435898,5.256410256410256,25.04009794918886,6.232210610003233,17.0,33.0,0.24888922649781878
720,8.538461538461538,15.0,16.261299867360474,4.122026695093414,11.0,22.0,0.25348691240649873
721,8.538461538461538,14.743589743589743,16.504948474645445,4.131029231298644,11.0,22.0,0.2502903439925695
722,8.538461538461538,14.487179487179485,16.795837159473525,4.213398422692878,11.0,22.0,0.25085968521172236
723,8.538461538461538,14.23076923076923,17.1067238036935,4.315205033401248,12.0,23.0,0.25225198482888667
724,8.538461538461538,13.974358974358974,17.32853790429548,4.240236424184767,12.0,23.0,0.24469672211258384
725,8.538461538461538,13.717948717948717,17.593204775022958,4.3448565611170205,12.0,23.0,0.24696220027435853
726,8.538461538461538,13.46153846153846,17.878277726762576,4.398381422714776,12.0,24.0,0.24601818418620353
727,8.538461538461538,13.205128205128204,18.11355984083257,4.423511400068433,13.0,24.0,0.24420994210628402
728,8.538461538461538,12.948717948717949,18.510662177328843,4.559452473345363,13.0,25.0,0.24631493080402103
729,8.538461538461538,12.692307692307692,18.706356494235283,4.465045162398226,13.0,25.0,0.23869133274425805
730,8.538461538461538,12.435897435897434,19.046627895112742,4.587567997291799,13.0,25.0,0.24085985312229172
731,8.538461538461538,12.179487179487179,19.31660034690338,4.647766496625915,14.0,25.0,0.24060996309689625
732,8.538461538461538,11.923076923076923,19.555759616365677,4.683142211630487,14.0,26.0,0.23947636417617313
733,8.538461538461538,11.410256410256409,20.14294459749005,4.767235198466492,14.0,26.0,0.23667022343200617
734,8.538461538461538,11.153846153846153,20.432915008672584,4.812515373036528,14.0,27.0,0.23552759706551393
735,8.538461538461538,10.897435897435898,20.767880828486888,4.89601001619133,15.0,27.0,0.23574913861579802
736,8.538461538461538,10.64102564102564,21.06774818896031,4.9277714906795005,15.0,27.0,0.23390119563236936
737,8.538461538461538,10.384615384615383,21.349658198143047,5.0104545467778046,15.0,28.0,0.23468546897924597
738,8.538461538461538,10.128205128205128,21.59259259259259,5.091993453360946,15.0,28.0,0.23582130916079852
739,8.538461538461538,11.666666666666666,19.86042240587695,4.741400130935643,14.0,26.0,0.23873611719016627
740,8.538461538461538,9.615384615384615,22.099989796959495,5.1813949262919365,16.0,29.0,0.2344523673492732
741,8.538461538461538,9.871794871794872,21.859300071421284,5.145758070452751,15.0,29.0,0.23540360641191269
742,8.538461538461538,9.358974358974358,22.458422609937763,5.27184972005314,16.0,29.0,0.23473820096877007
743,8.538461538461538,9.102564102564102,22.783389450056116,5.378359975415121,16.0,30.0,0.2360649624677277
744,8.538461538461538,8.846153846153847,22.974696459544944,5.488128237204553,16.0,30.0,0.23887707273383732
745,8.538461538461538,8.58974358974359,23.34272013059892,5.546896861994474,16.0,31.0,0.23762855532519098
746,8.538461538461538,8.333333333333332,23.581267217630852,5.611013561064203,17.0,31.0,0.23794368255447498
747,8.538461538461538,8.076923076923077,23.838996020814204,5.686500299538536,17.0,31.0,0.2385377427209419
748,8.538461538461538,7.564102564102564,24.363534333231303,5.841054640333874,17.0,32.0,0.2397457840247262
749,8.538461538461538,7.82051282051282,24.143556779920416,5.7605434103633435,17.0,32.0,0.23859547550815882
750,8.538461538461538,7.3076923076923075,24.53739414345475,5.917645064941238,17.0,32.0,0.24116843990622966
751,8.538461538461538,7.051282051282051,24.909601061116213,5.9975669874046575,17.0,33.0,0.240773305549515
752,8.538461538461538,6.538461538461538,25.395061728395063,6.148490083912773,18.0,33.0,0.242113610499239
753,8.538461538461538,6.794871794871795,25.12539536781961,6.08024502488103,17.0,33.0,0.24199599392845994
754,8.538461538461538,6.0256410256410255,25.867870625446383,6.336287974627877,18.0,34.0,0.24494818558412115
755,8.538461538461538,5.512820512820513,26.32721150902969,6.431636307054369,18.0,35.0,0.2442961460179119
756,8.538461538461538,5.769230769230769,26.104377104377104,6.45660976317584,18.0,35.0,0.24733820452253638
757,8.538461538461538,5.256410256410256,26.536373839404142,6.580443974874634,18.0,35.0,0.2479782661602115
758,8.538461538461538,5.0,26.686256504438322,6.667357163132648,18.0,36.0,0.24984235469758626
759,8.179487179487179,15.0,17.007652280379553,4.246323677836939,12.0,23.0,0.2496713601521359
760,8.179487179487179,14.743589743589743,17.281910009182738,4.261980929711293,12.0,23.0,0.2466151558159191
761,8.179487179487179,14.487179487179485,17.488215488215488,4.285363373129531,12.0,23.0,0.24504291910270903
762,8.179487179487179,14.23076923076923,17.823181308029792,4.312416533004288,12.0,23.0,0.24195548810702136
763,8.179487179487179,13.974358974358974,18.084481175390266,4.399636960688487,13.0,24.0,0.24328245405655338
764,8.538461538461538,6.282051282051282,25.62381389654117,6.238107770463531,18.0,34.0,0.24344962056197192
765,8.179487179487179,13.717948717948717,18.34731149882665,4.417246344111254,13.0,24.0,0.24075714550296629
766,8.179487179487179,13.46153846153846,18.683093561881442,4.469233995347897,13.0,25.0,0.23921273961108566
767,8.179487179487179,13.205128205128204,19.03020099989797,4.530019365510014,13.0,25.0,0.23804369515247373
768,8.179487179487179,12.948717948717949,19.295888174676055,4.5447802450854216,14.0,25.0,0.23553102111412505
769,8.179487179487179,12.692307692307692,19.59912253851648,4.625953327116241,14.0,26.0,0.2360285935263301
770,8.179487179487179,12.435897435897434,19.899398020610143,4.684111937957258,14.0,26.0,0.23538963003332283
771,8.179487179487179,12.179487179487179,20.293031323334354,4.777408468433076,14.0,27.0,0.23542113508392784
772,8.179487179487179,11.923076923076923,20.513621059075604,4.77977867842587,15.0,27.0,0.23300511716878028
773,8.179487179487179,11.666666666666666,20.808590960106113,4.828017792492899,15.0,27.0,0.23202040934674986
774,8.179487179487179,11.410256410256409,21.186103458830733,4.874556871397627,15.0,28.0,0.23008274649795632
775,8.179487179487179,11.153846153846153,21.5359657177839,4.964660049967347,15.0,28.0,0.23052878682229913
776,8.179487179487179,10.897435897435898,21.81726354453627,5.048703911240549,15.0,28.0,0.23140866868727467
777,8.179487179487179,10.64102564102564,22.147944087338026,5.1039143754754015,16.0,29.0,0.2304464177509509
778,8.179487179487179,10.384615384615383,22.32741556983981,5.137158877249909,16.0,29.0,0.2300830054056617
779,8.179487179487179,9.871794871794872,23.05907560453015,5.294074161255457,16.0,30.0,0.22958744106010007
780,8.179487179487179,9.615384615384615,23.381491684521986,5.383891471601095,17.0,30.0,0.2302629594486099
781,8.179487179487179,9.358974358974358,23.73196612590552,5.452682762878841,17.0,31.0,0.2297611050829354
782,8.179487179487179,9.102564102564102,24.077951229466382,5.564606449730509,17.0,31.0,0.23110797080278964
783,8.179487179487179,8.846153846153847,24.23487399244975,5.682994895608292,17.0,32.0,0.23449657288826012
784,8.179487179487179,8.58974358974359,24.600040812162025,5.770905710323525,17.0,32.0,0.23458927383040945
785,8.179487179487179,8.333333333333332,24.93357820630548,5.8417361265795735,18.0,33.0,0.2342919286691972
786,8.179487179487179,10.128205128205128,22.75522905825936,5.247314767112124,16.0,30.0,0.23059819585545024
787,8.179487179487179,8.076923076923077,25.165901438628712,5.994864348537892,18.0,33.0,0.23821377363164906
788,8.179487179487179,7.82051282051282,25.516579940822364,6.120925050437707,18.0,34.0,0.2398803078090111
789,8.179487179487179,7.564102564102564,25.702581369248037,6.098802402518098,18.0,34.0,0.23728365314368915
790,8.179487179487179,7.3076923076923075,26.076216712580347,6.239220403979489,18.0,34.0,0.23926862062660367
791,8.179487179487179,7.051282051282051,26.278032853790428,6.304319996206735,18.0,35.0,0.23990836876122482
792,8.179487179487179,6.794871794871795,26.551066217732885,6.4008268022558426,19.0,35.0,0.24107607392357255
793,8.179487179487179,6.538461538461538,26.81705948372615,6.582302036322076,19.0,36.0,0.24545204295484097
794,8.179487179487179,6.282051282051282,27.127435975920825,6.660494789759338,19.0,36.0,0.24552614540022893
795,8.179487179487179,6.0256410256410255,27.455565758596062,6.797618815275451,19.0,36.0,0.24758618616872552
796,8.179487179487179,5.769230769230769,27.664013876135087,6.8117260697410735,19.0,37.0,0.24623057594752526
797,8.179487179487179,5.512820512820513,27.94500561167228,6.962515389673681,19.0,37.0,0.24915061698057148
798,8.179487179487179,5.0,28.261912049790837,7.17539151690655,19.0,38.0,0.2538891036199249
799,8.179487179487179,5.256410256410256,28.13682277318641,7.033738280797093,19.0,38.0,0.24998338787206795
800,7.82051282051282,15.0,17.644934190388735,4.302275873810664,12.0,23.0,0.24382498837281752
801,7.82051282051282,14.487179487179485,18.240281603917968,4.399464039005701,13.0,24.0,0.2411949625854848
802,7.82051282051282,14.23076923076923,18.566064687276807,4.432231534034233,13.0,24.0,0.23872757144229975
803,7.82051282051282,13.974358974358974,18.87572696663606,4.475495701465436,13.0,25.0,0.23710322306399825
804,7.82051282051282,13.717948717948717,19.17845117845118,4.531976526021944,14.0,25.0,0.23630565804573686
805,7.82051282051282,13.46153846153846,19.460157126823795,4.497011119065863,14.0,25.0,0.23108811967747178
806,7.82051282051282,13.205128205128204,19.77083971023365,4.588475491367764,14.0,26.0,0.2320829847703792
807,7.82051282051282,12.948717948717949,20.13110907050301,4.676347962539642,14.0,26.0,0.23229460166164584
808,7.82051282051282,12.692307692307692,20.43373125191307,4.779167889343387,14.0,27.0,0.23388620660731974
809,7.82051282051282,12.435897435897434,20.806244260789715,4.851714600316696,15.0,27.0,0.2331855062117081
810,7.82051282051282,14.743589743589743,17.90511172329354,4.316710764880623,12.0,23.0,0.24108817814662536
811,7.82051282051282,12.179487179487179,21.12651770227528,4.885789965011156,15.0,28.0,0.2312633834815554
812,7.82051282051282,11.923076923076923,21.53902662993572,4.909935936686136,15.0,28.0,0.22795533062121429
813,7.82051282051282,11.666666666666666,21.833078257320683,4.935880223749702,16.0,28.0,0.22607349113012454
814,7.82051282051282,11.410256410256409,22.137230894806653,5.091394321577394,16.0,29.0,0.22999237554918509
815,7.82051282051282,11.153846153846153,22.44801550862157,5.098656962005464,16.0,29.0,0.22713174623597493
816,7.82051282051282,10.897435897435898,22.888174676053463,5.263347819288108,16.0,30.0,0.22995926471999692
817,7.82051282051282,10.64102564102564,23.235180083664932,5.307202878960279,17.0,30.0,0.22841238414551435
818,7.82051282051282,10.384615384615383,23.611672278338943,5.333390961306332,17.0,31.0,0.2258794251603737
