,grid_type,number_lights,height,width,diffuser_height,mean,std,min,1,5,10,90,95,99,max
412,ogrid,81,2,15.0,0.05,222.7149270482604,16.110257746858718,155.0,186.0,196.0,202.0,243.0,249.0,262.0,296.0
413,ogrid,81,2,15.0,0.33,224.99408223650647,16.055884118669116,171.0,189.0,199.0,205.0,246.0,252.0,264.0,288.0
414,ogrid,81,2,15.0,0.66,227.9028670543822,16.45398901972825,175.0,193.0,202.0,207.0,249.0,256.0,270.0,300.0
415,ogrid,81,2,15.0,0.95,230.68095092337518,16.723488487478832,167.0,195.0,204.0,210.0,252.0,259.0,274.0,302.0
416,ogrid,81,3,7.5,0.05,383.9307213549638,122.60634852353971,109.0,152.0,193.0,225.0,554.0,578.0,608.0,651.0
417,ogrid,81,3,7.5,0.33,386.91460055096417,119.1608526200152,129.0,165.0,203.0,235.0,554.0,578.0,611.0,664.0
418,ogrid,81,3,7.5,0.66,390.7259463320069,116.22994823377779,145.0,170.0,210.0,242.0,554.0,579.0,610.0,659.0
419,ogrid,81,3,7.5,0.95,394.63779206203446,114.5763422635371,137.0,177.0,215.0,248.0,556.0,580.0,612.0,657.0
420,ogrid,81,3,10.0,0.05,321.0102030405061,55.05595282070235,159.0,195.0,227.0,247.0,391.0,403.0,422.0,482.0
421,ogrid,81,3,10.0,0.33,324.1905927966534,51.641188631703265,174.0,208.0,237.0,256.0,391.0,403.0,423.0,461.0
422,ogrid,81,3,10.0,0.66,328.01938577696154,48.21267071907308,179.0,221.0,248.0,263.0,391.0,403.0,423.0,468.0
423,ogrid,81,3,10.0,0.95,331.41199877563514,46.993735945711855,187.0,227.0,253.0,269.0,393.0,405.0,426.0,461.0
424,ogrid,81,3,12.5,0.05,254.15988164473012,25.467249646496068,171.0,195.0,210.0,220.0,286.0,294.0,308.0,349.0
425,ogrid,81,3,12.5,0.33,257.2152841546781,23.366109627360036,182.0,202.0,218.0,227.0,287.0,295.0,310.0,342.0
426,ogrid,81,3,12.5,0.66,260.51474339353126,21.452748026201434,182.0,212.0,225.0,233.0,289.0,295.0,309.0,340.0
427,ogrid,81,3,12.5,0.95,263.8223650647893,20.677090239369853,191.0,218.0,230.0,237.0,290.0,298.0,311.0,334.0
428,ogrid,81,3,15.0,0.05,198.37332925211714,15.94460038467721,133.0,162.0,172.0,178.0,219.0,225.0,236.0,253.0
429,ogrid,81,3,15.0,0.33,200.85593306805427,15.698473003336188,144.0,165.0,176.0,181.0,221.0,227.0,239.0,263.0
430,ogrid,81,3,15.0,0.66,204.06836037139067,15.825617789059104,155.0,169.0,179.0,184.0,224.0,231.0,243.0,268.0
431,ogrid,81,3,15.0,0.95,206.46107540046933,15.419784635817926,152.0,172.0,182.0,187.0,226.0,233.0,244.0,291.0
432,ogrid,81,5,7.5,0.05,256.98479746964597,61.83655297005439,101.0,136.0,159.0,177.0,343.0,359.0,381.0,419.0
433,ogrid,81,5,7.5,0.33,260.24171002958883,58.23259427599488,123.0,148.0,170.0,186.0,343.0,359.0,381.0,441.0
434,ogrid,81,5,7.5,0.66,264.0060197938986,55.808826399180695,127.0,157.0,177.0,192.0,343.0,358.0,382.0,434.0
435,ogrid,81,5,7.5,0.95,267.59004183246606,53.917574738061155,135.0,162.0,183.0,198.0,344.0,360.0,383.0,421.0
436,ogrid,81,5,10.0,0.05,222.5117845117845,36.887390978373595,115.0,143.0,161.0,174.0,271.0,281.0,298.0,340.0
437,ogrid,81,5,10.0,0.33,225.65554535251505,33.74098619912934,125.0,154.0,170.0,182.0,271.0,281.0,298.0,327.0
438,ogrid,81,5,10.0,0.66,229.22293643505765,31.630664185785527,134.0,162.0,178.0,188.0,272.0,282.0,297.0,329.0
439,ogrid,81,5,10.0,0.95,232.54708703193552,30.009603808043167,145.0,167.0,183.0,193.0,272.0,282.0,299.0,326.0
440,ogrid,81,5,12.5,0.05,186.6522803795531,22.008478418256455,116.0,136.0,150.0,158.0,215.0,222.0,234.0,264.0
441,ogrid,81,5,12.5,0.33,189.57994082236507,20.101171555023072,124.0,144.0,157.0,164.0,216.0,223.0,235.0,273.0
442,ogrid,81,5,12.5,0.66,192.84144475053566,18.32723443965661,133.0,152.0,163.0,169.0,216.0,223.0,236.0,262.0
443,ogrid,81,5,12.5,0.95,196.0060197938986,17.847523439754163,135.0,156.0,167.0,173.0,219.0,226.0,237.0,263.0
444,ogrid,81,5,15.0,0.05,154.33945515763696,15.294669292052173,104.0,119.0,129.0,134.0,174.0,180.0,190.0,211.0
445,ogrid,81,5,15.0,0.33,157.03928170594838,14.373342969464916,111.0,125.0,134.0,138.0,176.0,181.0,191.0,216.0
446,ogrid,81,5,15.0,0.66,159.88307315580042,13.733733927476163,109.0,129.0,138.0,143.0,178.0,183.0,193.0,218.0
447,ogrid,81,5,15.0,0.95,162.8558310376492,13.578835965222169,118.0,133.0,141.0,146.0,180.0,186.0,197.0,220.0
448,ogrid,81,10,7.5,0.05,111.7470666258545,15.984381655511083,57.0,77.0,86.0,91.0,133.0,138.0,149.0,172.0
449,ogrid,81,10,7.5,0.33,114.42393633302724,14.48204312089425,68.0,82.0,91.0,96.0,134.0,139.0,149.0,164.0
450,ogrid,81,10,7.5,0.66,117.61503928170595,13.297382444699853,69.0,89.0,96.0,101.0,135.0,140.0,149.0,177.0
451,ogrid,81,10,7.5,0.95,120.18763391490664,13.052224693714376,78.0,91.0,99.0,104.0,137.0,142.0,151.0,176.0
452,ogrid,81,10,10.0,0.05,103.19518416488114,13.631662536802015,54.0,73.0,81.0,86.0,121.0,126.0,135.0,153.0
453,ogrid,81,10,10.0,0.33,105.76675849403122,12.698969691800896,63.0,78.0,85.0,89.0,123.0,127.0,136.0,154.0
454,ogrid,81,10,10.0,0.66,108.70115294357718,11.816669492167732,65.0,82.0,90.0,94.0,124.0,128.0,137.0,157.0
455,ogrid,81,10,10.0,0.95,111.36322824201612,11.401194532035351,71.0,86.0,93.0,97.0,126.0,131.0,139.0,162.0
456,ogrid,81,10,12.5,0.05,93.6341189674523,11.71322621928584,53.0,68.0,75.0,79.0,109.0,113.0,122.0,144.0
457,ogrid,81,10,12.5,0.33,96.00234669931639,11.068563836381513,55.0,72.0,78.0,82.0,110.0,115.0,123.0,141.0
458,ogrid,81,10,12.5,0.66,98.8532802775227,10.714077262674556,62.0,75.0,82.0,85.0,113.0,116.0,125.0,142.0
459,ogrid,81,10,12.5,0.95,101.40026527905316,10.471677561253983,60.0,78.0,84.0,88.0,115.0,119.0,127.0,145.0
460,ogrid,81,10,15.0,0.05,84.2157943067034,10.268413797181339,41.0,62.0,68.0,71.0,97.0,101.0,109.0,124.0
461,ogrid,81,10,15.0,0.33,86.32353841444751,9.961465698691955,54.0,64.0,70.0,74.0,99.0,103.0,110.0,128.0
462,ogrid,81,10,15.0,0.66,89.02846648301194,9.86547127626604,56.0,67.0,73.0,77.0,102.0,105.0,113.0,131.0
463,ogrid,81,10,15.0,0.95,91.29833690439752,9.828182455556592,58.0,69.0,76.0,79.0,104.0,108.0,115.0,136.0
464,ogrid,81,15,7.5,0.05,59.03917967554331,8.331875936254706,30.0,40.0,46.0,49.0,70.0,73.0,79.0,91.0
465,ogrid,81,15,7.5,0.33,61.22895622895623,8.26240536010443,33.0,43.0,48.0,51.0,72.0,75.0,82.0,99.0
466,ogrid,81,15,7.5,0.66,63.38955208652178,8.035775342296981,35.0,46.0,51.0,53.0,74.0,77.0,83.0,100.0
467,ogrid,81,15,7.5,0.95,65.40332619120498,8.136215672250685,34.0,47.0,52.0,55.0,76.0,79.0,85.0,100.0
468,ogrid,81,15,10.0,0.05,56.39822467095194,8.020753671008878,25.0,38.0,44.0,46.0,67.0,70.0,76.0,90.0
469,ogrid,81,15,10.0,0.33,58.39536781961024,7.9596661388679895,32.0,41.0,46.0,48.0,69.0,72.0,78.0,92.0
470,ogrid,81,15,10.0,0.66,60.61891643709826,7.991946084233857,26.0,42.0,48.0,51.0,71.0,74.0,81.0,94.0
471,ogrid,81,15,10.0,0.95,62.55524946434037,7.92339311113221,38.0,45.0,50.0,52.0,73.0,76.0,81.0,96.0
472,ogrid,81,15,12.5,0.05,53.40383634323028,7.6910660022352655,28.0,36.0,41.0,44.0,63.0,66.0,72.0,86.0
473,ogrid,81,15,12.5,0.33,55.29721456994184,7.702834624652496,27.0,38.0,43.0,46.0,65.0,68.0,74.0,85.0
474,ogrid,81,15,12.5,0.66,57.32221201918171,7.811526246261576,34.0,40.0,45.0,47.0,67.0,70.0,77.0,92.0
475,ogrid,81,15,12.5,0.95,59.24068972553821,7.694883018251187,35.0,42.0,47.0,49.0,69.0,72.0,77.0,93.0
476,ogrid,81,15,15.0,0.05,49.89837771655954,7.3280080854435345,23.0,34.0,38.0,41.0,60.0,62.0,67.0,81.0
477,ogrid,81,15,15.0,0.33,51.83838383838384,7.4870769185038775,24.0,35.0,40.0,42.0,61.0,65.0,71.0,85.0
478,ogrid,81,15,15.0,0.66,53.79236812570146,7.659380023889156,29.0,37.0,41.0,44.0,64.0,67.0,73.0,89.0
479,ogrid,81,15,15.0,0.95,55.65942250790736,7.572195474550633,33.0,39.0,44.0,46.0,65.0,68.0,74.0,90.0
