,grid_type,light_height,light_width,box_offset,mean,std
218,ogrid,7.625,16.25,3.7750000000000004,5.931231506989083,97.53643735463598
219,ogrid,7.625,16.25,5.0,5.89766350372411,97.56730521281801
220,ogrid,7.625,20.0,0.1,4.614427099275584,97.87254598007539
221,ogrid,7.625,20.0,1.3250000000000002,4.601775329048056,97.83426407150932
222,ogrid,7.625,20.0,2.5500000000000003,4.606162636465667,97.84008875465393
223,ogrid,7.625,20.0,3.7750000000000004,4.60667278849097,97.82008304872386
224,ogrid,7.625,20.0,5.0,4.575859606162637,97.84188312164315
225,ogrid,10.0,5.0,0.1,7.622589531680441,97.07567543114126
226,ogrid,10.0,5.0,1.3250000000000002,7.591368227731864,97.05274698198208
227,ogrid,10.0,5.0,2.5500000000000003,7.617590041832466,97.09338756890635
228,ogrid,10.0,5.0,3.7750000000000004,7.627384960718294,97.08318208662662
229,ogrid,10.0,5.0,5.0,7.580144883175186,97.13100556147569
230,ogrid,10.0,8.75,0.1,6.69441893684318,97.33115743968317
231,ogrid,10.0,8.75,1.3250000000000002,6.6946229976533,97.3675479571355
232,ogrid,10.0,8.75,2.5500000000000003,6.705234159779614,97.33541132601852
233,ogrid,10.0,8.75,3.7750000000000004,6.714110805019896,97.33641633535878
234,ogrid,10.0,8.75,5.0,6.6727884909703095,97.31823160672171
235,ogrid,10.0,12.5,0.1,5.643913886338129,97.60239254157963
236,ogrid,10.0,12.5,1.3250000000000002,5.657687991021325,97.5829537950445
237,ogrid,10.0,12.5,2.5500000000000003,5.648607284970922,97.58592613489034
238,ogrid,10.0,12.5,3.7750000000000004,5.696969696969697,97.59663875139488
239,ogrid,10.0,12.5,5.0,5.680848892970105,97.56866157774375
240,ogrid,10.0,16.25,0.1,4.615039281705949,97.848969960085
241,ogrid,10.0,16.25,1.3250000000000002,4.633812876237118,97.8323327776384
242,ogrid,10.0,16.25,2.5500000000000003,4.668095092337516,97.80607285251446
243,ogrid,10.0,16.25,3.7750000000000004,4.650749923477196,97.86465704856118
244,ogrid,10.0,16.25,5.0,4.67289052137537,97.82124028875324
245,ogrid,10.0,20.0,0.1,3.7973676155494336,98.04359386755876
246,ogrid,10.0,20.0,1.3250000000000002,3.7959391898785837,98.06155646236134
247,ogrid,10.0,20.0,2.5500000000000003,3.7956330986634015,98.04980770580158
248,ogrid,10.0,20.0,3.7750000000000004,3.7891031527395165,98.07393373062494
249,ogrid,10.0,20.0,5.0,3.7806346291194775,98.05870346763577
250,grid,0.5,5.0,0.1,43.98826650341802,46.30888900837364
251,grid,0.5,5.0,1.3250000000000002,44.02438526680951,46.22579566631061
252,grid,0.5,5.0,2.5500000000000003,43.9771451892664,46.2877604152621
253,grid,0.5,5.0,3.7750000000000004,44.021324354657686,45.98992020144831
254,grid,0.5,5.0,5.0,43.96786042240588,46.118160623132646
255,grid,0.5,8.75,0.1,38.34425058667483,53.48621121056395
256,grid,0.5,8.75,1.3250000000000002,38.2853790429548,53.4662955053414
257,grid,0.5,8.75,2.5500000000000003,38.35567799204163,53.42537378340472
258,grid,0.5,8.75,3.7750000000000004,38.34486276910519,53.5524928801859
259,grid,0.5,8.75,5.0,38.28354249566371,53.388780769784766
260,grid,0.5,12.5,0.1,12.68870523415978,72.63570694869915
261,grid,0.5,12.5,1.3250000000000002,12.663401693704724,72.61944145111188
262,grid,0.5,12.5,2.5500000000000003,12.672176308539944,72.66400211857295
263,grid,0.5,12.5,3.7750000000000004,12.639118457300276,72.75786496563016
264,grid,0.5,12.5,5.0,12.656769717375777,72.7535604182196
265,grid,0.5,16.25,0.1,11.183654729109275,72.4469227441383
266,grid,0.5,16.25,1.3250000000000002,11.186307519640852,72.66847751287814
267,grid,0.5,16.25,2.5500000000000003,11.177532904805632,72.47722355174474
268,grid,0.5,16.25,3.7750000000000004,11.189776553412917,72.62547800965946
269,grid,0.5,16.25,5.0,11.190694827058463,72.5447510674852
270,grid,0.5,20.0,0.1,10.598204264870931,72.41949253104313
271,grid,0.5,20.0,1.3250000000000002,10.591164166921743,72.41322084537978
272,grid,0.5,20.0,2.5500000000000003,10.604530149984695,72.33720923800902
273,grid,0.5,20.0,3.7750000000000004,10.609733700642792,72.30111067773163
274,grid,0.5,20.0,5.0,10.594735231098868,72.43125428930423
275,grid,2.875,5.0,0.1,27.583103764921947,86.48503509820871
276,grid,2.875,5.0,1.3250000000000002,27.68023671053974,86.42930190686154
