,grid_type,light_height,light_width,box_offset,mean,std
357,grid,10.0,8.75,2.5500000000000003,25.401489643913887,94.95035221163172
358,grid,10.0,8.75,3.7750000000000004,21.538006325885114,95.33591294521122
359,grid,10.0,8.75,5.0,18.582797673706764,95.65664717380011
360,grid,10.0,12.5,0.1,20.956126925823895,95.40133130595534
361,grid,10.0,12.5,1.3250000000000002,18.018059381695746,95.7768136583641
362,grid,10.0,12.5,2.5500000000000003,15.627384960718294,96.05081235693297
363,grid,10.0,12.5,3.7750000000000004,13.861850831547802,96.24730215025156
364,grid,10.0,12.5,5.0,12.379451076420773,96.51367588778587
365,grid,10.0,16.25,0.1,13.287929803081319,96.33800472745308
366,grid,10.0,16.25,1.3250000000000002,11.718498112437507,96.56618637045244
367,grid,10.0,16.25,2.5500000000000003,10.581267217630854,96.73158532271074
368,grid,10.0,16.25,3.7750000000000004,9.574125089276604,96.87588970938741
369,grid,10.0,16.25,5.0,8.894296500357106,97.00375211385949
370,grid,10.0,20.0,0.1,9.042648709315376,96.99756632332894
371,grid,10.0,20.0,1.3250000000000002,8.233955718804204,97.1713467137139
372,grid,10.0,20.0,2.5500000000000003,7.5934088358330785,97.22707983576885
373,grid,10.0,20.0,3.7750000000000004,7.006734006734007,97.34807496086752
374,grid,10.0,20.0,5.0,6.587184981124375,97.4449086053809
375,spiral,0.5,5.0,0.1,46.25548413427201,26.91935996631763
376,spiral,0.5,5.0,1.3250000000000002,46.28160391796755,26.70147696193378
377,spiral,0.5,5.0,2.5500000000000003,46.313641465156614,26.62822204109719
