,light_height,light_width,mirror_offset,inter_0,inter_1,inter_2,inter_3,metric
7697,1.0,12.894736842105264,1.142105263157895,53.74523007856341,37.97587939099573,28.0,105.0,0.7065906934528619
7698,1.0,12.894736842105264,0.6210526315789474,55.558310376492194,37.77005123495029,29.0,106.0,0.6798272117888512
7699,1.0,12.894736842105264,0.1,58.47117641057035,37.26165024875965,32.0,108.0,0.6372652738695973
7700,1.0,12.368421052631579,10.0,49.05632078359351,37.69921733602635,23.0,101.0,0.7684884788309388
7701,1.0,12.368421052631579,9.478947368421053,49.16467707376798,37.825120515152506,23.0,100.0,0.7693556180263056
7702,1.0,12.368421052631579,8.436842105263159,49.51004999489848,37.47535361223364,24.0,101.0,0.7569241722861338
7703,1.0,12.368421052631579,8.957894736842105,49.46178961330477,37.79571488526732,23.0,100.0,0.7641396556969832
7704,1.0,12.368421052631579,7.915789473684211,49.758289970411184,37.725733054380115,24.0,101.0,0.7581798545893309
7705,1.0,12.368421052631579,7.394736842105264,50.03846546270789,37.605606829105454,24.0,101.0,0.7515339745406809
7706,1.0,12.368421052631579,6.873684210526316,50.28792980308132,37.58959431090869,24.0,101.0,0.7474874081733514
7707,1.0,12.368421052631579,6.352631578947369,50.5307621671258,37.709154135330905,25.0,102.0,0.7462613370170705
7708,1.0,12.368421052631579,5.831578947368421,50.85460667278849,37.83567892324076,25.0,103.0,0.7439970810645566
7709,1.0,12.368421052631579,5.310526315789474,51.15365779002143,37.77923698279474,25.0,102.0,0.7385441943931595
7710,1.0,12.368421052631579,4.7894736842105265,51.57371696765636,37.66012710958227,25.0,103.0,0.7302193699399293
7711,1.0,12.368421052631579,4.268421052631579,52.07978777675747,37.713129481496104,26.0,103.0,0.7241413817420926
7712,1.0,12.368421052631579,3.747368421052632,52.543515967758395,37.91535970588093,26.0,103.0,0.7215992117685167
7713,1.0,12.368421052631579,3.2263157894736847,53.195082134476074,37.70226207471297,27.0,105.0,0.7087546547893737
7714,1.0,12.368421052631579,2.7052631578947373,54.18018569533721,37.80051143347651,28.0,105.0,0.6976814669117986
7715,1.0,12.368421052631579,2.18421052631579,54.964289358228754,37.61848269004984,29.0,106.0,0.6844167936907555
7716,1.0,12.368421052631579,1.6631578947368424,56.21252933374146,37.66963170892698,30.0,107.0,0.6701287445237918
7717,1.0,12.368421052631579,1.142105263157895,57.75635139271503,37.360587595371975,31.0,108.0,0.6468654389426055
7718,1.0,12.368421052631579,0.6210526315789474,60.174574023058874,37.11154042059154,34.0,111.0,0.6167312527442307
7719,1.0,12.368421052631579,0.1,63.95561677379859,36.6352589603456,36.0,111.0,0.5728231671960731
7720,1.0,11.842105263157894,10.0,52.77216610549944,37.05765361640248,26.0,101.0,0.7022196803958871
7721,1.0,11.842105263157894,9.478947368421053,52.93010917253341,36.91511829946757,26.0,101.0,0.6974313651826668
7722,1.0,11.842105263157894,8.957894736842105,53.09805121926334,37.093933181415096,27.0,102.0,0.6985931183846886
7723,1.0,11.842105263157894,8.436842105263159,53.33894500561167,36.87241716937739,27.0,100.0,0.6912850857004789
7724,1.0,11.842105263157894,7.915789473684211,53.607080910111215,37.17897089494197,27.0,102.0,0.6935458947537914
7725,1.0,11.842105263157894,7.394736842105264,53.87174778083869,37.26038473336762,27.0,103.0,0.6916498214416674
7726,1.0,11.842105263157894,6.873684210526316,54.113355780022445,37.05767676441191,27.0,103.0,0.6848157211882404
7727,1.0,11.842105263157894,6.352631578947369,54.33710845832058,37.29664201406508,28.0,102.0,0.6863935728687802
7728,1.0,11.842105263157894,5.831578947368421,54.63238445056627,37.01885080447157,28.0,103.0,0.6775990317239002
7729,1.0,11.842105263157894,5.310526315789474,54.9771451892664,36.975043605930786,28.0,104.0,0.6725529941330911
7730,1.0,11.842105263157894,4.7894736842105265,55.57728803183349,37.15983794636312,29.0,104.0,0.668615530953557
7731,1.0,11.842105263157894,4.268421052631579,56.049586776859506,36.99911329114291,29.0,104.0,0.6601139351560442
7732,1.0,11.842105263157894,3.747368421052632,56.65095398428732,37.074935648487376,30.0,105.0,0.6544450365084843
7733,1.0,11.842105263157894,3.2263157894736847,57.4373023160902,36.829856017687156,31.0,106.0,0.6412184161262362
7734,1.0,11.842105263157894,2.7052631578947373,58.30690745842261,37.01580006400836,31.0,107.0,0.6348441664549526
7735,1.0,11.842105263157894,2.18421052631579,59.37975716763596,36.85670836796828,33.0,109.0,0.6206948314712286
