,light_height,light_width,mirror_offset,inter_0,inter_1,inter_2,inter_3,metric
573,14.26315789473684,10.789473684210526,2.7052631578947373,51.3487399244975,7.2534115475028695,42.0,61.0,0.14125782946510837
574,14.26315789473684,10.789473684210526,7.394736842105264,51.28752168146107,7.277493975930267,42.0,61.0,0.1418959960890617
575,14.26315789473684,10.789473684210526,2.18421052631579,51.427201305989186,7.323561874381023,42.0,61.0,0.14240638588917584
576,14.26315789473684,10.789473684210526,1.6631578947368424,51.28762371186614,7.321247998358543,42.0,61.0,0.1427488245407764
577,14.26315789473684,10.789473684210526,1.142105263157895,51.27099275584124,7.287962740162599,42.0,61.0,0.1421459259599043
578,14.26315789473684,10.789473684210526,0.6210526315789474,51.307417610447914,7.203080876884483,42.0,61.0,0.14039063379829303
579,14.26315789473684,10.789473684210526,0.1,51.32476277930824,7.246172621374365,42.0,61.0,0.14118277862349293
580,14.26315789473684,10.263157894736842,10.0,52.44383226201408,7.401396372610182,43.0,62.0,0.14112996807007053
581,14.26315789473684,10.263157894736842,9.478947368421053,52.48750127538006,7.279224923633803,43.0,62.0,0.1386849201573293
582,14.26315789473684,10.263157894736842,8.957894736842105,52.35598408325681,7.29146695888843,43.0,62.0,0.13926711696018346
583,14.26315789473684,10.263157894736842,8.436842105263159,52.495051525354555,7.289654893223526,43.0,62.0,0.1388636582193409
584,14.26315789473684,10.263157894736842,6.873684210526316,52.47944087338027,7.264558454821225,43.0,62.0,0.13842675024584927
585,14.26315789473684,10.263157894736842,7.915789473684211,52.529945923885315,7.296142587044094,43.0,62.0,0.13889491905466717
586,14.26315789473684,10.263157894736842,6.352631578947369,52.37506376900316,7.214336767359326,43.0,62.0,0.13774373238336649
587,14.26315789473684,10.263157894736842,5.831578947368421,52.49974492398735,7.331860116944568,43.0,62.0,0.1396551569452409
588,14.26315789473684,10.263157894736842,5.310526315789474,52.58147127844097,7.352336421188724,43.0,62.0,0.13982751418755507
589,14.26315789473684,10.263157894736842,4.268421052631579,52.4440363228242,7.1469450809210775,43.0,62.0,0.13627755569627373
590,14.26315789473684,10.263157894736842,4.7894736842105265,52.39149066421794,7.322910827644515,43.0,62.0,0.13977290462257982
591,14.26315789473684,10.263157894736842,3.747368421052632,52.42240587695133,7.333341957235527,43.0,62.0,0.13988945822991677
592,14.26315789473684,10.263157894736842,7.394736842105264,52.515151515151516,7.335239199151205,43.0,62.0,0.13967853062434493
593,14.26315789473684,10.263157894736842,2.7052631578947373,52.55484134272013,7.26655723667676,43.0,62.0,0.13826618159286516
594,14.26315789473684,10.263157894736842,3.2263157894736847,52.401183552698704,7.1953412743639,43.0,62.0,0.13731257171181457
595,14.26315789473684,10.263157894736842,1.6631578947368424,52.41454953576166,7.232186988983916,43.0,62.0,0.13798052359582913
596,14.26315789473684,10.263157894736842,2.18421052631579,52.4040404040404,7.21568539381252,43.0,62.0,0.13769330261901302
597,14.26315789473684,10.263157894736842,1.142105263157895,52.41261095806551,7.208197170364489,43.0,62.0,0.137527916251523
598,14.26315789473684,10.263157894736842,0.6210526315789474,52.43281297826752,7.357474853188657,43.0,62.0,0.1403219555708026
599,14.26315789473684,10.263157894736842,0.1,52.4811753902663,7.253304429455794,43.0,62.0,0.1382077359266055
600,14.26315789473684,9.736842105263158,10.0,79.11600857055403,8.850773989301787,68.0,91.0,0.11187083561487875
601,14.26315789473684,9.736842105263158,9.478947368421053,79.01183552698704,8.832804167082047,68.0,90.0,0.11179089953004752
602,14.26315789473684,9.736842105263158,8.957894736842105,78.99622487501276,8.874557203985853,68.0,90.0,0.11234153553574379
603,14.26315789473684,9.736842105263158,7.915789473684211,79.10029588817467,8.952905437799407,68.0,91.0,0.11318422184483697
604,14.26315789473684,9.736842105263158,7.394736842105264,79.07795122946638,8.874922713130129,68.0,91.0,0.11223005370203769
605,14.26315789473684,9.736842105263158,6.873684210526316,79.07927762473217,8.76443756952896,68.0,90.0,0.1108310272018452
606,14.26315789473684,9.736842105263158,6.352631578947369,78.97510458116518,8.8971834894691,68.0,90.0,0.11265807796842088
607,14.26315789473684,9.736842105263158,5.831578947368421,79.06346291194777,8.935212890120365,68.0,90.0,0.1130131739874767
608,14.26315789473684,9.736842105263158,5.310526315789474,79.03397612488521,8.950838339732396,68.0,91.0,0.1132530435465978
609,14.26315789473684,9.736842105263158,4.7894736842105265,79.09029690847872,8.834724132564649,68.0,91.0,0.11170427319027473
610,14.26315789473684,9.736842105263158,4.268421052631579,79.01918171615141,8.83735286245177,68.0,91.0,0.11183807109262216
611,14.26315789473684,9.736842105263158,3.747368421052632,79.03591470258137,8.918255885225134,68.0,91.0,0.11283801697981562
612,14.26315789473684,9.736842105263158,8.436842105263159,78.98224670951943,8.876488773517295,68.0,90.0,0.11238587332370029
613,14.26315789473684,9.736842105263158,3.2263157894736847,79.04652586470769,8.897624175494226,68.0,90.0,0.11256186250010507
614,14.26315789473684,9.736842105263158,2.7052631578947373,78.9257218651158,8.919140015622823,68.0,90.0,0.11300675882148596
615,14.26315789473684,9.736842105263158,2.18421052631579,79.0277522701765,8.807828576817291,68.0,91.0,0.11145234836877918
616,14.26315789473684,9.736842105263158,1.6631578947368424,78.99683705744312,8.817324995391617,68.0,90.0,0.11161617760695958
617,14.26315789473684,9.736842105263158,1.142105263157895,78.96173859810223,8.958398175172901,68.0,90.0,0.11345239269324052
618,14.26315789473684,9.736842105263158,0.6210526315789474,78.96581981430467,8.976675950203786,67.0,91.0,0.11367799348266451
619,14.26315789473684,9.736842105263158,0.1,79.05274971941638,8.891825320733734,68.0,91.0,0.11247964621463111
620,14.26315789473684,9.210526315789473,10.0,79.09631670237731,8.930361681509364,68.0,91.0,0.1129048994166495
621,14.26315789473684,9.210526315789473,9.478947368421053,79.0438730741761,8.853229290393951,68.0,91.0,0.11200399153120864
622,14.26315789473684,9.210526315789473,8.957894736842105,79.05948372615039,8.949599384823161,68.0,91.0,0.11320083262652163
623,14.26315789473684,9.210526315789473,7.915789473684211,79.17120701969186,8.857351736829413,68.0,91.0,0.11187592143980282
624,14.26315789473684,9.210526315789473,7.394736842105264,79.08274665850423,8.849245230808071,68.0,91.0,0.11189855695099912
625,14.26315789473684,9.210526315789473,6.873684210526316,79.01754922967044,8.9950557309302,68.0,91.0,0.1138361771356056
626,14.26315789473684,9.210526315789473,6.352631578947369,79.17977757371696,8.857930661850606,68.0,91.0,0.11187112332569774
627,14.26315789473684,9.210526315789473,5.831578947368421,79.09958167533925,8.902588205456315,68.0,91.0,0.11254911867924404
628,14.26315789473684,9.210526315789473,5.310526315789474,79.13845525966738,8.930853171725763,68.0,91.0,0.11285099187774189
629,14.26315789473684,9.210526315789473,4.7894736842105265,79.13223140495867,8.7700657040724,68.0,90.0,0.11082798435433529
630,14.26315789473684,9.210526315789473,4.268421052631579,79.05060708091011,8.925812309472288,68.0,91.0,0.11291263456505166
631,14.26315789473684,9.210526315789473,8.436842105263159,79.08937863483318,8.717222656989675,68.0,90.0,0.11021989055241313
632,14.26315789473684,9.210526315789473,3.747368421052632,79.16518722579329,9.073392562585408,68.0,91.0,0.11461341633294528
633,14.26315789473684,9.210526315789473,3.2263157894736847,79.12457912457913,8.901396668823274,68.0,91.0,0.11249850258044733
634,14.26315789473684,9.210526315789473,2.7052631578947373,79.01061116212631,8.949488658815874,68.0,91.0,0.11326945238345157
635,14.26315789473684,9.210526315789473,1.6631578947368424,79.04356698296093,8.948391277103704,68.0,90.0,0.11320834343208055
636,14.26315789473684,9.210526315789473,2.18421052631579,79.15294357718601,8.855871516576457,68.0,91.0,0.1118830344943603
637,14.26315789473684,9.210526315789473,0.6210526315789474,79.03979185797368,8.943670044874393,68.0,91.0,0.11315401818042792
638,14.26315789473684,9.210526315789473,1.142105263157895,79.10876441179471,8.912858276820641,68.0,91.0,0.11266587644354334
639,14.26315789473684,9.210526315789473,0.1,79.09845934088358,8.951273204638996,68.0,91.0,0.11316621435143878
640,14.26315789473684,8.68421052631579,10.0,79.17345168860321,8.882568529668324,68.0,91.0,0.1121912502262036
641,14.26315789473684,8.68421052631579,9.478947368421053,79.28935822875216,8.969534192166977,68.0,91.0,0.11312406094005205
642,14.26315789473684,8.68421052631579,7.915789473684211,79.22405876951332,8.887522662120302,68.0,91.0,0.11218211740421917
643,14.26315789473684,8.68421052631579,8.436842105263159,79.24711764105703,9.024875106279673,68.0,91.0,0.11388269220285165
644,14.26315789473684,8.68421052631579,7.394736842105264,79.18324660748902,9.009788966676947,68.0,91.0,0.11378403074754471
645,14.26315789473684,8.68421052631579,6.873684210526316,79.19997959391898,8.891586138040314,68.0,91.0,0.11226753066894747
646,14.26315789473684,8.68421052631579,5.831578947368421,79.17161514131212,8.975708601368202,68.0,91.0,0.11337028536486982
647,14.26315789473684,8.68421052631579,6.352631578947369,79.16875828997041,8.962965406693389,68.0,91.0,0.113213413981622
648,14.26315789473684,8.68421052631579,5.310526315789474,79.18263442505867,8.942019156725138,68.0,91.0,0.1129290433647821
649,14.26315789473684,8.68421052631579,4.7894736842105265,79.06723803693501,8.90013458817046,68.0,91.0,0.11256412654774792
650,14.26315789473684,8.68421052631579,4.268421052631579,79.15682073257831,8.95624142350354,68.0,91.0,0.11314554248914459
651,14.26315789473684,8.68421052631579,3.747368421052632,79.1752882358943,8.874258246388992,68.0,91.0,0.1120836872730932
652,14.26315789473684,8.68421052631579,8.957894736842105,79.29201101928375,8.829601781040575,68.0,91.0,0.11135550312746165
653,14.26315789473684,8.68421052631579,3.2263157894736847,79.15569839812264,8.928141089864392,68.0,91.0,0.11279214599256374
654,14.26315789473684,8.68421052631579,2.7052631578947373,79.15467809407204,8.885166277483581,68.0,91.0,0.11225067793117585
655,14.26315789473684,8.68421052631579,2.18421052631579,79.1986531986532,8.93493709719011,68.0,91.0,0.11281678079523265
656,14.26315789473684,8.68421052631579,1.6631578947368424,79.21569227629834,9.003326860356873,68.0,91.0,0.1136558502695899
657,14.26315789473684,8.68421052631579,1.142105263157895,79.25844301601877,8.933087793639269,68.0,91.0,0.11270834315826542
658,14.26315789473684,8.68421052631579,0.6210526315789474,79.21456994184267,8.995854113236865,68.0,91.0,0.11356312506451013
659,14.26315789473684,8.68421052631579,0.1,79.22865013774104,8.868828345212657,68.0,91.0,0.11193966235438786
660,14.26315789473684,8.157894736842106,10.0,79.29323538414448,8.815116511129167,68.0,91.0,0.11117110392107726
661,14.26315789473684,8.157894736842106,9.478947368421053,79.28088970513213,8.94489764174076,68.0,91.0,0.11282539430383973
662,14.26315789473684,8.157894736842106,8.957894736842105,79.36802367105398,8.969432716432948,68.0,91.0,0.11301065972875116
663,14.26315789473684,8.157894736842106,7.915789473684211,79.28548107335986,8.95357104406118,68.0,91.0,0.11292825524734823
664,14.26315789473684,8.157894736842106,7.394736842105264,79.30098969492909,9.082892539493534,68.0,91.0,0.11453693799327627
665,14.26315789473684,8.157894736842106,6.873684210526316,79.3196612590552,8.996998112184302,68.0,91.0,0.11342708692111564
666,14.26315789473684,8.157894736842106,6.352631578947369,79.33506785021936,8.925827960081353,68.0,91.0,0.1125079766356647
667,14.26315789473684,8.157894736842106,5.831578947368421,79.20701969186818,8.8601749092802,68.0,91.0,0.1118609808038243
668,14.26315789473684,8.157894736842106,5.310526315789474,79.36179981634527,8.888791653802654,68.0,91.0,0.11200340307771005
669,14.26315789473684,8.157894736842106,4.7894736842105265,79.26160595857566,8.86540310069219,68.0,91.0,0.11184990505145073
670,14.26315789473684,8.157894736842106,4.268421052631579,79.29772472196714,8.88264955070494,68.0,91.0,0.11201644917113567
671,14.26315789473684,8.157894736842106,3.747368421052632,79.26007550249975,8.843560201609918,68.0,91.0,0.11157647965312631
672,14.26315789473684,8.157894736842106,8.436842105263159,79.32282420161208,8.971975005484627,68.0,91.0,0.11310710499516341
673,14.26315789473684,8.157894736842106,3.2263157894736847,79.2620140801959,8.856951047809007,68.0,91.0,0.111742694790063
674,14.26315789473684,8.157894736842106,2.7052631578947373,79.34220997857362,8.93329260330353,68.0,91.0,0.1125919306472049
675,14.26315789473684,8.157894736842106,2.18421052631579,79.36169778594021,8.997062072760881,68.0,91.0,0.11336781248088179
676,14.26315789473684,8.157894736842106,1.6631578947368424,79.33414957657382,9.031052440695111,68.0,91.0,0.11383562424121384
677,14.26315789473684,8.157894736842106,1.142105263157895,79.35843281297826,8.980666156166262,68.0,91.0,0.1131658708196864
678,14.26315789473684,8.157894736842106,0.6210526315789474,79.38149168452199,8.875107559321682,68.0,91.0,0.1118032348723446
679,14.26315789473684,8.157894736842106,0.1,79.35139271502908,8.836852990019212,68.0,91.0,0.11136355251828517
680,14.26315789473684,7.631578947368421,10.0,79.39536781961024,8.850623269686327,68.0,91.0,0.11147531037069229
681,14.26315789473684,7.631578947368421,9.478947368421053,79.44056728905214,8.836274671545707,68.0,91.0,0.11123126348524266
682,14.26315789473684,7.631578947368421,8.957894736842105,79.41526374859708,8.988638412035334,68.0,91.0,0.11318527431314013
683,14.26315789473684,7.631578947368421,7.915789473684211,79.34925007652281,8.866728097511203,68.0,91.0,0.1117430610744312
684,14.26315789473684,7.631578947368421,7.394736842105264,79.35292317110499,8.958874162395734,68.0,91.0,0.11289910698158068
685,14.26315789473684,7.631578947368421,6.873684210526316,79.35271911029487,8.881847819874517,68.0,91.0,0.11192871421997971
686,14.26315789473684,7.631578947368421,6.352631578947369,79.43689419446996,8.874996139710571,68.0,91.0,0.11172385614653611
687,14.26315789473684,7.631578947368421,8.436842105263159,79.37485970819304,8.973579361759136,68.0,91.0,0.11305316815360476
688,14.26315789473684,7.631578947368421,5.310526315789474,79.37118661361086,8.9274280646656,68.0,91.0,0.11247693836461671
689,14.26315789473684,7.631578947368421,5.831578947368421,79.42679318436895,8.802528855075845,68.0,91.0,0.11082568617170568
690,14.26315789473684,7.631578947368421,4.268421052631579,79.36710539740842,9.005769414360474,68.0,91.0,0.11346979796310601
691,14.26315789473684,7.631578947368421,4.7894736842105265,79.36384042444648,8.871485172336467,68.0,91.0,0.11178245816849079
692,14.26315789473684,7.631578947368421,3.2263157894736847,79.2887460463218,8.934712285977174,68.0,91.0,0.11268575594268279
693,14.26315789473684,7.631578947368421,3.747368421052632,79.46566676869708,9.052042037081149,68.0,91.0,0.1139113582653145
694,14.26315789473684,7.631578947368421,2.7052631578947373,79.44026119783696,8.897959518715952,68.0,91.0,0.11200818557930711
695,14.26315789473684,7.631578947368421,2.18421052631579,79.44883175186206,8.872888429312551,68.0,91.0,0.11168053996092392
696,14.26315789473684,7.631578947368421,1.6631578947368424,79.36537088052239,8.872969024857172,68.0,91.0,0.11179899906490261
697,14.26315789473684,7.631578947368421,1.142105263157895,79.42281399857157,8.963847503391994,68.0,91.0,0.11286237608696678
698,14.26315789473684,7.105263157894736,10.0,79.47689011325375,8.902096567361438,68.0,91.0,0.11200861728077234
699,14.26315789473684,7.631578947368421,0.1,79.40903989388838,9.003514596014435,68.0,91.0,0.11338148160518662
700,14.26315789473684,7.105263157894736,9.478947368421053,79.41648811345782,8.941122332031815,68.0,91.0,0.11258521428520162
701,14.26315789473684,7.105263157894736,8.957894736842105,79.4492398734823,8.980070650875218,68.0,91.0,0.11302903168331618
702,14.26315789473684,7.105263157894736,7.915789473684211,79.48076726864606,8.873291093508294,68.0,91.0,0.11164073270098729
703,14.26315789473684,7.105263157894736,8.436842105263159,79.38383838383838,8.928824431239855,68.0,91.0,0.11247660245486012
704,14.26315789473684,7.105263157894736,7.394736842105264,79.44658708295071,8.92623175473522,68.0,91.0,0.11235513169892725
705,14.26315789473684,7.631578947368421,0.6210526315789474,79.42077339047036,8.929788428009557,68.0,91.0,0.11243643252007209
706,14.26315789473684,7.105263157894736,6.873684210526316,79.384858687889,8.923613950244311,68.0,91.0,0.11240952113209095
707,14.26315789473684,7.105263157894736,6.352631578947369,79.45811651872258,8.97579791167919,68.0,91.0,0.11296263119406108
708,14.26315789473684,7.105263157894736,5.831578947368421,79.42618100193857,8.895170197761733,68.0,91.0,0.11199292331006858
709,14.26315789473684,7.105263157894736,5.310526315789474,79.48607284970922,8.972940246205352,68.0,91.0,0.11288694892715634
710,14.26315789473684,7.105263157894736,4.7894736842105265,79.51280481583512,9.00448619608614,68.0,91.0,0.11324573717330216
711,14.26315789473684,7.105263157894736,4.268421052631579,79.43995510662177,8.910756581619573,68.0,91.0,0.11216970817342281
712,14.26315789473684,7.105263157894736,3.747368421052632,79.49954086317723,9.007214330881492,68.0,91.0,0.11329894780629449
713,14.26315789473684,7.105263157894736,2.7052631578947373,79.39302112029385,8.94056422542646,68.0,91.0,0.11261146256016626
714,14.26315789473684,7.105263157894736,3.2263157894736847,79.31262116110601,9.0436263585312,68.0,91.0,0.11402505964543874
715,14.26315789473684,7.105263157894736,2.18421052631579,79.52372206917661,9.045874619389943,68.0,91.0,0.11375064426085413
716,14.26315789473684,7.105263157894736,1.142105263157895,79.46474849505152,8.909892944756162,68.0,91.0,0.11212384250245258
717,14.26315789473684,7.105263157894736,0.6210526315789474,79.46076930925416,8.988418705726097,68.0,91.0,0.11311769045104485
718,14.26315789473684,7.105263157894736,0.1,79.46474849505152,8.95229948193124,68.0,91.0,0.11265749469387326
719,14.26315789473684,6.578947368421053,10.0,79.48321599836751,8.91944637997823,68.0,91.0,0.1122179854947166
720,14.26315789473684,6.578947368421053,9.478947368421053,79.54035302520151,8.983974272733802,68.0,91.0,0.11294863463690342
721,14.26315789473684,6.578947368421053,8.957894736842105,79.66931945719824,8.95957468914822,68.0,91.0,0.11245953586890729
722,14.26315789473684,6.578947368421053,8.436842105263159,79.57473727170697,8.840395182098092,68.0,91.0,0.11109549946627749
723,14.26315789473684,6.578947368421053,7.915789473684211,79.62463013978166,8.980099154624106,68.0,91.0,0.11278041905952307
724,14.26315789473684,6.578947368421053,7.394736842105264,79.49760228548108,8.91234390354676,68.0,91.0,0.11210833594127723
725,14.26315789473684,6.578947368421053,6.873684210526316,79.51209060299969,8.98342075780368,68.0,91.0,0.11298182062219314
726,14.26315789473684,7.105263157894736,1.6631578947368424,79.50902969084787,8.979380129535608,68.0,91.0,0.11293535041805708
727,14.26315789473684,6.578947368421053,6.352631578947369,79.5245383124171,9.001073230888183,68.0,91.0,0.11318611112870477
728,14.26315789473684,6.578947368421053,5.831578947368421,79.58238955208652,8.960146660883481,68.0,91.0,0.1125895654970134
729,14.26315789473684,6.578947368421053,5.310526315789474,79.44597490052035,9.004355891959229,68.0,91.0,0.11333935927193527
730,14.26315789473684,6.578947368421053,4.7894736842105265,79.52106927864503,8.932582574214164,68.0,91.0,0.11232975933603251
731,14.26315789473684,6.578947368421053,4.268421052631579,79.67605346393225,8.833542510982548,69.0,91.0,0.11086822359972079
732,14.26315789473684,6.578947368421053,3.2263157894736847,79.59677583920008,9.017483828775985,68.0,91.0,0.11328956146405902
733,14.26315789473684,6.578947368421053,3.747368421052632,79.62952759922457,8.989443948946583,68.0,91.0,0.11289083610027748
734,14.26315789473684,6.578947368421053,2.7052631578947373,79.54841342720131,8.997949396409846,68.0,91.0,0.11311287062493476
735,14.26315789473684,6.578947368421053,2.18421052631579,79.50862156922763,8.943687386913137,68.0,91.0,0.11248701348854259
736,14.26315789473684,6.578947368421053,1.6631578947368424,79.54514845423937,8.974588436765526,68.0,91.0,0.11282383163730489
737,14.26315789473684,6.578947368421053,0.6210526315789474,79.52106927864503,9.041074966323132,68.0,91.0,0.11369408193749056
738,14.26315789473684,6.578947368421053,0.1,79.526068768493,8.950393218422088,68.0,91.0,0.11254665742974704
739,14.26315789473684,6.052631578947368,10.0,79.60146923783287,8.950779366315555,68.0,91.0,0.11244490148256511
740,14.26315789473684,6.052631578947368,9.478947368421053,79.5549433731252,8.912346590097552,68.0,91.0,0.11202756500368864
741,14.26315789473684,6.052631578947368,8.957894736842105,79.63809815324967,8.863792246749068,68.0,91.0,0.11130090311413816
742,14.26315789473684,6.052631578947368,7.915789473684211,79.65248444036322,8.864695968227505,68.0,91.0,0.1112921465100641
743,14.26315789473684,6.052631578947368,8.436842105263159,79.54780124477094,8.91830449110732,68.0,91.0,0.1121125204160632
744,14.26315789473684,6.052631578947368,7.394736842105264,79.52994592388532,9.085247737038147,68.0,91.0,0.11423681522093886
745,14.26315789473684,6.052631578947368,6.873684210526316,79.60626466687073,8.82893911152768,68.0,91.0,0.11090759186446249
746,14.26315789473684,6.052631578947368,6.352631578947369,79.69635751453933,8.843342677955542,69.0,91.0,0.11096294678639755
747,14.26315789473684,6.578947368421053,1.142105263157895,79.54596469747985,8.927793322724428,68.0,91.0,0.11223439625979262
748,14.26315789473684,6.052631578947368,5.831578947368421,79.70370370370371,8.854361059962551,68.0,91.0,0.11109096125417699
749,14.26315789473684,6.052631578947368,5.310526315789474,79.59728599122539,8.835557919413358,68.0,91.0,0.11100325607065759
750,14.26315789473684,6.052631578947368,4.7894736842105265,79.45923885317825,8.885731566912257,68.0,91.0,0.11182754447636949
751,14.26315789473684,6.052631578947368,4.268421052631579,79.56779920416284,8.917042177920854,68.0,91.0,0.11206847829284099
752,14.26315789473684,6.052631578947368,3.747368421052632,79.60014284256708,8.85179334738168,68.0,91.0,0.11120323445761561
753,14.26315789473684,6.052631578947368,3.2263157894736847,79.57902254871952,8.952430413510385,68.0,91.0,0.11249736584826192
754,14.26315789473684,6.052631578947368,2.7052631578947373,79.58432812978268,8.914131701146365,68.0,91.0,0.11200863173223735
755,14.26315789473684,6.052631578947368,2.18421052631579,79.6421793694521,8.911038307563961,68.0,91.0,0.11188842869588672
756,14.26315789473684,6.052631578947368,1.6631578947368424,79.58096112641567,8.981996341252707,68.0,91.0,0.11286614554685583
757,14.26315789473684,6.052631578947368,1.142105263157895,79.55178043056831,8.928184328500501,68.0,91.0,0.11223110633322526
758,14.26315789473684,6.052631578947368,0.1,79.58963371084583,8.864196113351033,68.0,91.0,0.1113737518324964
759,14.26315789473684,5.526315789473684,10.0,79.79022548719519,9.065872953168205,68.0,91.0,0.11362134770032833
760,14.26315789473684,5.526315789473684,9.478947368421053,79.77451280481584,8.907955179095394,69.0,91.0,0.11166417525971574
761,14.26315789473684,5.526315789473684,8.957894736842105,79.67431894704622,8.97756744791177,68.0,91.0,0.11267830797372129
762,14.26315789473684,5.526315789473684,8.436842105263159,79.64564840322416,9.011201278702922,68.0,91.0,0.11314116288038327
763,14.26315789473684,5.526315789473684,7.915789473684211,79.74012855831037,8.776360194246752,69.0,91.0,0.11006202714896546
764,14.26315789473684,5.526315789473684,7.394736842105264,79.65381083562902,8.98508769314545,68.0,91.0,0.11280173037404051
765,14.26315789473684,6.052631578947368,0.6210526315789474,79.67901234567901,8.96368993525165,68.0,91.0,0.11249750306095192
766,14.26315789473684,5.526315789473684,6.873684210526316,79.67033976124885,8.969707592635187,68.0,91.0,0.11258528104078697
767,14.26315789473684,5.526315789473684,6.352631578947369,79.73910825425978,8.921644764970727,68.0,91.0,0.1118854343908984
768,14.26315789473684,5.526315789473684,5.831578947368421,79.68513416998266,8.851126883182175,69.0,91.0,0.11107626253475505
769,14.26315789473684,5.526315789473684,4.7894736842105265,79.82909907152332,8.987837358343942,68.0,91.0,0.11258848543801353
770,14.26315789473684,5.526315789473684,5.310526315789474,79.67513519028671,8.83195512488683,68.0,91.0,0.11084957814999158
771,14.26315789473684,5.526315789473684,4.268421052631579,79.56463626160595,9.068014397123855,68.0,91.0,0.1139704122734693
772,14.26315789473684,5.526315789473684,3.747368421052632,79.68523620038772,8.94508153072325,68.0,91.0,0.11225519252059049
773,14.26315789473684,5.526315789473684,3.2263157894736847,79.71635547393123,8.937204937817746,68.0,91.0,0.1121125631582641
774,14.26315789473684,5.526315789473684,2.7052631578947373,79.66952351800836,8.878969365739353,68.0,91.0,0.11144750180076533
775,14.26315789473684,5.526315789473684,2.18421052631579,79.61289664319968,8.92324244175566,68.0,91.0,0.11208287624236142
776,14.26315789473684,5.526315789473684,1.142105263157895,79.75543311906948,8.929320199615619,68.0,91.0,0.11195877008510187
777,14.26315789473684,5.526315789473684,0.6210526315789474,79.751249872462,8.906007088928249,68.0,91.0,0.11167231990935206
778,14.26315789473684,5.526315789473684,0.1,79.69033772064076,8.98466068575853,69.0,91.0,0.11274466820877076
779,14.26315789473684,5.0,9.478947368421053,79.71023364962758,9.033483404684269,68.0,91.0,0.1133290292986925
780,14.26315789473684,5.0,10.0,79.79144985205592,8.942410741869251,68.0,91.0,0.11207229293927712
781,14.26315789473684,5.0,8.957894736842105,79.83297622691562,8.96242301112426,68.0,91.0,0.1122646735059664
782,14.26315789473684,5.526315789473684,1.6631578947368424,79.71706968676666,8.961824476824644,68.0,91.0,0.11242039518058629
783,14.26315789473684,5.0,7.915789473684211,79.67370676461586,8.900786999279006,68.0,91.0,0.11171548758958913
784,14.26315789473684,5.0,8.436842105263159,79.65860626466687,8.992790912459961,68.0,91.0,0.11289164265040344
785,14.26315789473684,5.0,7.394736842105264,79.83583307825732,8.924828946232518,68.0,91.0,0.11178976409608139
786,14.26315789473684,5.0,6.873684210526316,79.69156208550147,8.914887324985614,69.0,91.0,0.11186739338125644
787,14.26315789473684,5.0,6.352631578947369,79.82144679114376,8.949378273428858,69.0,91.0,0.11211746508235174
788,14.26315789473684,5.0,5.831578947368421,79.662177328844,8.902597722756173,68.0,91.0,0.11175438609977248
789,14.26315789473684,5.0,5.310526315789474,79.76675849403122,8.910801789028314,69.0,91.0,0.11171071706135696
790,14.26315789473684,5.0,4.7894736842105265,79.71064177124784,9.010290006076303,68.0,92.0,0.11303747913526868
791,14.26315789473684,5.0,4.268421052631579,79.70227527803286,8.955792977763334,68.0,91.0,0.11236558738783817
792,14.26315789473684,5.0,3.747368421052632,79.73104785225998,8.979116460364608,68.0,91.0,0.1126175649541535
793,14.26315789473684,5.0,2.7052631578947373,79.71808999081726,9.004392372402867,68.0,91.0,0.11295293669780704
794,14.26315789473684,5.0,1.6631578947368424,79.70778491990613,9.003786209511091,68.0,91.0,0.11295993507482975
795,14.26315789473684,5.0,2.18421052631579,79.79797979797979,8.901999055548204,68.0,91.0,0.11155669702522435
796,13.526315789473683,15.0,10.0,43.700642791551886,6.584213759018446,35.0,52.0,0.15066629089243722
797,14.26315789473684,5.0,1.142105263157895,79.63513927150291,8.889906151816952,68.0,91.0,0.11163295792713163
798,14.26315789473684,5.0,0.6210526315789474,79.66717681869197,9.077073257993675,68.0,91.0,0.11393742844247444
799,14.26315789473684,5.0,0.1,79.80971329456177,8.955000445888,68.0,91.0,0.11220439312739885
800,13.526315789473683,15.0,9.478947368421053,43.68390980512193,6.554339528437797,35.0,52.0,0.15004013051206563
801,13.526315789473683,15.0,8.957894736842105,43.65472910927456,6.604281131426071,35.0,52.0,0.15128443736060143
802,13.526315789473683,15.0,8.436842105263159,43.66778900112234,6.556655220429794,35.0,52.0,0.1501485504627055
803,14.26315789473684,5.0,3.2263157894736847,79.66911539638812,8.907063268371767,68.0,91.0,0.11180070500413235
804,13.526315789473683,15.0,7.915789473684211,43.57606366697276,6.612509937869878,35.0,52.0,0.1517463804992933
805,13.526315789473683,15.0,6.873684210526316,43.60983573104785,6.538389470443786,35.0,52.0,0.1499292386875194
806,13.526315789473683,15.0,7.394736842105264,43.66738087950209,6.625998252203046,35.0,52.0,0.15173793616079587
807,13.526315789473683,15.0,6.352631578947369,43.651668197122746,6.705372755935264,35.0,52.0,0.15361091644092634
808,13.526315789473683,15.0,5.831578947368421,43.64666870727477,6.677397345981444,35.0,52.0,0.1529875599616723
809,13.526315789473683,15.0,5.310526315789474,43.61810019385777,6.556104543677968,35.0,52.0,0.15030697152190933
810,13.526315789473683,15.0,4.7894736842105265,43.63687378838894,6.652407721900838,35.0,52.0,0.1524492280120886
811,13.526315789473683,15.0,4.268421052631579,43.62411998775635,6.64865379528454,35.0,52.0,0.15240774592474454
